duration,mean_amplitude,std_amplitude,max_amplitude,min_amplitude,rms_energy,peak_amplitude,zcr_mean,zcr_std,zcr_median,zcr_max,zcr_min,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_median,spectral_centroid_max,spectral_centroid_min,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_median,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_bandwidth_median,spectral_flatness_mean,spectral_flatness_std,spectral_flatness_median,mfcc_1_mean,mfcc_1_std,mfcc_1_median,mfcc_1_max,mfcc_1_min,mfcc_2_mean,mfcc_2_std,mfcc_2_median,mfcc_2_max,mfcc_2_min,mfcc_3_mean,mfcc_3_std,mfcc_3_median,mfcc_3_max,mfcc_3_min,mfcc_4_mean,mfcc_4_std,mfcc_4_median,mfcc_4_max,mfcc_4_min,mfcc_5_mean,mfcc_5_std,mfcc_5_median,mfcc_5_max,mfcc_5_min,mfcc_6_mean,mfcc_6_std,mfcc_6_median,mfcc_6_max,mfcc_6_min,mfcc_7_mean,mfcc_7_std,mfcc_7_median,mfcc_7_max,mfcc_7_min,mfcc_8_mean,mfcc_8_std,mfcc_8_median,mfcc_8_max,mfcc_8_min,mfcc_9_mean,mfcc_9_std,mfcc_9_median,mfcc_9_max,mfcc_9_min,mfcc_10_mean,mfcc_10_std,mfcc_10_median,mfcc_10_max,mfcc_10_min,mfcc_11_mean,mfcc_11_std,mfcc_11_median,mfcc_11_max,mfcc_11_min,mfcc_12_mean,mfcc_12_std,mfcc_12_median,mfcc_12_max,mfcc_12_min,mfcc_13_mean,mfcc_13_std,mfcc_13_median,mfcc_13_max,mfcc_13_min,mfcc_14_mean,mfcc_14_std,mfcc_14_median,mfcc_14_max,mfcc_14_min,mfcc_15_mean,mfcc_15_std,mfcc_15_median,mfcc_15_max,mfcc_15_min,mfcc_16_mean,mfcc_16_std,mfcc_16_median,mfcc_16_max,mfcc_16_min,mfcc_17_mean,mfcc_17_std,mfcc_17_median,mfcc_17_max,mfcc_17_min,mfcc_18_mean,mfcc_18_std,mfcc_18_median,mfcc_18_max,mfcc_18_min,mfcc_19_mean,mfcc_19_std,mfcc_19_median,mfcc_19_max,mfcc_19_min,mfcc_20_mean,mfcc_20_std,mfcc_20_median,mfcc_20_max,mfcc_20_min,mfcc_delta_1_mean,mfcc_delta_1_std,mfcc_delta_2_mean,mfcc_delta_2_std,mfcc_delta_3_mean,mfcc_delta_3_std,mfcc_delta_4_mean,mfcc_delta_4_std,mfcc_delta_5_mean,mfcc_delta_5_std,chroma_mean,chroma_std,chroma_median,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,spectral_contrast_mean,spectral_contrast_std,spectral_contrast_median,spectral_contrast_band_1_mean,spectral_contrast_band_2_mean,spectral_contrast_band_3_mean,spectral_contrast_band_4_mean,spectral_contrast_band_5_mean,spectral_contrast_band_6_mean,spectral_contrast_band_7_mean,tonnetz_mean,tonnetz_std,tonnetz_median,tempo,beat_count,energy,energy_entropy,harmonic_energy,percussive_energy,harmonic_percussive_ratio,low_freq_energy,mid_freq_energy,high_freq_energy,low_freq_ratio,mid_freq_ratio,high_freq_ratio,skewness,kurtosis,filename,label
10.0,0.09028297,0.11013632,0.48706418,-0.4133093,0.11520254,0.48706418,0.015143516168793503,0.0011031498455309906,0.01513671875,0.01953125,0.00732421875,220.41170022634455,58.88077001326242,215.69115114424451,1249.4615884837876,183.54011044605326,365.71472592807424,138.36613610814905,366.064453125,258.2811304269193,120.94346720691736,249.22980275167825,1.0434135e-05,0.00018971083,3.351902e-09,-419.2687,13.229139,-420.28015,-207.8374,-429.36945,151.01239,4.0966206,150.87625,177.71396,123.86622,105.437645,5.914118,105.83,112.620255,23.421253,59.032654,3.0979042,59.299553,67.57417,39.394646,25.880075,3.2312825,26.054974,35.69238,12.856957,6.5803366,3.116795,6.5066996,15.865012,-1.978826,-4.2182593,3.0675707,-4.2555656,8.628353,-12.442735,-10.246275,2.994594,-10.072775,3.4583323,-18.291874,-13.20957,2.871939,-13.172448,-0.033131987,-21.192013,-13.5695095,2.8372033,-13.585087,3.5037332,-21.333004,-11.266905,2.540041,-11.207866,-2.0660152,-17.442493,-6.6678658,2.5824833,-6.684926,1.1668243,-15.969021,-1.6530813,2.6754396,-1.6322235,6.1915064,-10.431125,1.5109903,2.7150495,1.5079298,8.249071,-6.2159796,1.7104229,2.6126025,1.7593707,8.505591,-6.8124046,-0.70324135,2.6371734,-0.835934,5.5380135,-8.564995,-4.4566913,2.7010872,-4.390753,2.9550078,-10.870265,-8.155095,2.6111512,-8.140268,0.13281018,-16.035591,-10.883909,2.570091,-10.92404,-3.1101365,-17.650528,-12.125061,2.4915152,-12.209568,-3.4232187,-18.126282,-0.23010898,2.4149666,0.064215966,0.7934395,0.105223216,1.1066552,0.0121309515,0.49020714,0.013143834,0.53714395,0.26240835,0.31630626,0.10737257,0.04468008,0.05724957,0.19150195,0.48207292,0.8573512,0.72000146,0.3199825,0.13350187,0.10299815,0.088222705,0.075408496,0.07592955,23.594322767589638,13.636725066355353,17.194802672852738,25.605937237016654,13.085566919046137,26.063807498434166,16.44524513982882,13.708391685820038,53.84790851690231,16.40340237607936,0.05542112288863307,0.09691477070951425,0.042716004715817074,0.0,0,2926.3933,10304.375,2836.6846,15.182522,186.8388271666613,4739281.0,7985.4604,29.502274,0.9983116704751505,0.0016821071298732477,6.214542670094789e-06,-0.008781942538917065,0.5463699698448181,172502_20201120_0415.wav,Leak
10.0,0.08257575,0.09819287,0.4233488,-0.3276097,0.10384674,0.4233488,0.015300989704176335,0.0011245797052587116,0.01513671875,0.01953125,0.009765625,220.50061269052554,41.44041987861794,216.73605708642782,955.5280313124558,188.27584523205073,360.96842825551045,79.07969091697866,376.8310546875,264.9015913383929,100.93153278182801,257.97787835416267,5.231872e-06,9.5894204e-05,3.9212753e-09,-434.53284,9.845412,-435.43695,-307.1193,-448.37872,166.28716,5.0443788,166.08942,188.07239,135.4685,102.73941,6.1476846,103.175415,112.451584,33.203613,53.377964,4.755483,54.148396,65.47304,31.089355,24.842281,4.6798873,25.264631,34.906998,4.9122415,7.012123,3.0733805,7.104968,16.209457,-3.3458242,-3.8465137,2.9684498,-3.9482698,12.606178,-12.496318,-9.592097,3.0207772,-9.614378,-1.0477144,-18.189249,-12.216474,3.2083392,-12.298342,-2.171238,-20.381248,-12.127729,3.309698,-12.248791,1.7558413,-20.678764,-9.913448,2.8740218,-10.124149,-0.6484486,-17.402786,-5.3228545,2.998755,-5.4684324,6.2880917,-13.21414,0.3741088,3.1751633,0.18599129,8.450961,-11.498514,3.3629227,2.973492,3.136139,11.858416,-5.786962,2.0213008,2.7666857,2.0058181,10.402714,-6.842144,-2.2156243,3.0391767,-2.112247,8.624479,-12.803238,-7.345743,3.142525,-7.454603,2.4393315,-16.361925,-11.221471,3.2074652,-11.059584,2.3515754,-23.2047,-12.786337,3.1083372,-12.724716,0.1339072,-23.110083,-12.315363,3.0678267,-12.342903,-3.0464566,-21.203125,-0.0671789,1.8410008,0.06158106,0.9198424,0.040347125,1.0453981,-0.008546895,0.910257,0.003987651,0.9082189,0.2683199,0.31565413,0.11685946,0.05443797,0.05978371,0.18631569,0.4612639,0.8288332,0.751847,0.32668367,0.19623639,0.1411791,0.049811024,0.07383267,0.0896146,23.773797108401148,13.811779423763292,17.152411219385563,25.63331696815038,14.01312475907191,26.00382420984043,15.802595759903328,13.744292472141973,54.58940039734247,16.630025192357532,0.03794940709657402,0.10153995210633945,0.022404393610324383,0.0,0,2377.904,9009.75,2296.5454,13.431658,170.98004176777263,3896616.0,9638.817,10.648814,0.9975297378020004,0.0024675274588510433,2.726085618439141e-06,-0.0021982365287840366,0.08935147523880005,172502_20201121_0330.wav,Leak
10.0,0.08571077,0.1017499,0.47748554,-0.3989252,0.10721034,0.47748554,0.015402950986078886,0.0011408542670033133,0.01513671875,0.01953125,0.0078125,221.54536011822796,28.144730879004562,219.09971305021762,739.9159203534167,189.49344357207508,370.73580925536544,66.54354143787208,387.59765625,258.4883230641656,60.101212956458845,253.80147823971294,1.5132349e-06,3.0394544e-05,3.6347723e-09,-422.46677,9.279947,-423.64474,-267.57236,-431.85095,156.28468,4.417821,155.61664,186.65352,146.08565,104.7585,6.2819233,105.16029,112.64838,-4.439923,55.751568,3.774025,56.231102,63.94893,38.318443,23.542116,3.682586,23.71201,32.547897,12.440098,5.674139,2.9740286,5.59181,15.761602,-2.6112752,-4.301708,3.1855407,-4.449319,12.5002575,-13.6951065,-10.059081,3.0917685,-10.081808,5.3385324,-18.344805,-12.855515,2.9293835,-13.012676,-1.1939716,-20.221386,-13.047001,2.901672,-13.163732,1.9214036,-20.099033,-10.478678,2.651436,-10.587031,-1.6896074,-17.26975,-5.401903,2.8076866,-5.314191,3.198554,-13.170992,0.14159526,2.774758,0.18588626,8.193592,-7.4206934,3.1924264,2.7173417,3.2683053,11.480231,-5.7713556,2.3540704,2.616439,2.4476535,10.531845,-6.0517006,-1.546125,2.7724614,-1.5505543,6.3691497,-10.399357,-6.4558234,2.9442573,-6.536596,1.846349,-14.413933,-10.464478,3.0520866,-10.514878,-0.099145174,-18.83556,-12.5643015,3.0206,-12.471765,0.96660304,-20.16515,-12.391592,2.929045,-12.328167,-0.19189239,-20.476498,0.055743214,1.6315135,-0.025456993,0.84588844,-0.062007904,1.091906,0.0113333315,0.70434433,-0.006540452,0.69480836,0.26253238,0.3152652,0.109950185,0.042979363,0.048055835,0.1464195,0.4040055,0.8278014,0.7856154,0.3401812,0.17797823,0.15168251,0.082847685,0.06628752,0.07653455,23.613510395542633,13.569258647806732,16.922850865707204,26.334341585601617,14.117493607684487,26.572306467148746,15.968918530388695,13.873761106747763,53.47632593749807,14.951425533729054,0.03679807945558992,0.09971043902474673,0.02259768079966235,0.0,0,2534.4395,9475.315,2451.447,13.7157135,178.73273754894035,4137494.8,9813.697,14.258466,0.9976302784730221,0.00236627286015418,3.4379928031660276e-06,-6.836771353846416e-05,0.0751119926571846,172502_20201121_0345.wav,Leak
10.0,0.08748818,0.104791865,0.44540012,-0.35771936,0.110093415,0.44540012,0.015233015516241299,0.0010936617561661114,0.01513671875,0.0205078125,0.0078125,220.1462598409528,20.418544002730513,218.73356106318377,512.8572435380195,190.05595578913886,364.3657781685035,48.97292008826767,376.8310546875,259.0423446520012,61.847257804737445,253.86899454186002,5.560368e-07,7.664493e-06,3.5897754e-09,-429.57806,9.704218,-431.1076,-266.81277,-441.17316,164.71759,4.720739,163.84958,183.97601,152.92358,104.31041,6.304524,104.8152,112.44238,0.92442375,53.52004,4.5507865,54.116493,64.36473,37.209488,23.299374,4.56958,23.98563,35.20644,6.8210077,5.945928,2.9151738,6.2498636,14.57305,-2.32696,-4.137001,3.1913009,-4.2869787,15.834581,-11.496222,-9.533194,3.4502788,-9.8828125,1.7088064,-19.031689,-12.069021,3.319219,-12.134713,-2.0200949,-21.239506,-12.158312,3.2136998,-12.232067,3.176816,-20.196028,-9.6499,2.702579,-9.727756,-1.3813928,-18.781982,-4.7066593,2.8383603,-4.833562,6.008996,-13.862022,0.8518511,2.988239,0.74093986,10.170076,-8.127226,3.8051372,2.6304538,3.8053167,11.639563,-4.2254844,2.4448874,2.5436416,2.500403,9.162593,-5.087325,-2.1516087,2.7517333,-2.089072,6.8081837,-11.124756,-7.418768,3.0324223,-7.5065365,0.59861857,-17.020529,-11.164824,3.1377175,-11.112722,0.30450633,-21.757025,-12.752699,3.0234857,-12.61187,-3.258487,-21.190754,-12.338242,2.8966362,-12.612582,-2.7801213,-21.193138,0.078166954,1.5865371,-0.0002617449,0.85161763,-0.049094465,1.1088566,0.009171045,0.8407709,0.005573474,0.8664229,0.25924516,0.31547573,0.10613984,0.048776977,0.043626316,0.12263545,0.37040538,0.8209128,0.7909402,0.39850575,0.17959875,0.12834346,0.073645525,0.05737738,0.076173976,23.649144530691267,13.72706728005812,17.17195010528501,26.42592738103866,14.298325861798105,25.60878507124581,16.07255606947427,13.646648235684012,54.105938450563734,15.385830645034314,0.041529850125615386,0.09681963029264112,0.03022302824241307,0.0,0,2672.5835,9797.32,2592.8547,12.908714,200.86080435029163,4343129.5,10593.441,13.642137,0.9975637018914673,0.0024331838654567174,3.1334318403953715e-06,-0.0035890282597392797,0.13231289386749268,172502_20201121_0400.wav,Leak
10.0,0.08313736,0.09824747,0.35920137,-0.31864178,0.10390278,0.35920137,0.015279464544663572,0.0010113913003552482,0.01513671875,0.0185546875,0.0078125,227.58862907562275,73.8605632966922,221.31816774458247,1480.5568758801778,196.1168115334265,388.0223249891241,173.83871714235542,387.59765625,268.17802020348245,137.09555008145682,256.1886099479592,1.9878564e-05,0.00035273662,3.8101295e-09,-437.23334,16.67541,-439.15915,-194.12004,-449.30756,169.74637,5.1470027,169.61037,188.01166,117.9212,101.92398,7.909078,102.620804,110.94448,-0.16153601,53.11423,4.3164167,53.69262,63.12448,33.602547,24.883947,4.545445,25.546186,36.16636,7.0602913,5.7726383,3.4688008,5.905603,14.872059,-5.328047,-5.1075625,3.018897,-5.044852,7.789866,-12.337009,-10.532177,3.1376307,-10.394453,-0.9983645,-19.877417,-13.6425295,3.0011072,-13.3841715,-4.9566336,-23.282227,-13.73749,2.8482392,-13.839075,-1.5934894,-22.343248,-11.205806,2.7263978,-11.106337,-4.5987816,-20.049925,-5.9460607,2.796397,-5.844987,1.6458168,-13.532951,0.62276024,2.9019666,0.68162775,10.371003,-8.358885,3.9021435,2.9786353,3.8128407,12.345669,-6.8670826,2.491573,2.866929,2.6059067,10.358892,-7.5094166,-1.6344101,2.9337785,-1.6177188,6.2564554,-10.794374,-6.7334766,2.9559946,-6.505224,1.6953592,-14.435878,-10.6214905,2.8677106,-10.458491,-1.4258735,-19.51477,-12.277044,2.9359243,-12.338728,-2.2721257,-19.731976,-12.206526,2.8112674,-12.465553,-3.0082986,-20.23491,-0.2115629,3.133177,0.07844472,0.9906539,0.037937667,1.4280399,0.028525928,0.79312056,0.021605609,0.83913696,0.28026503,0.32645538,0.11003499,0.045698807,0.065289155,0.23316388,0.59209675,0.8856808,0.72720873,0.2733847,0.16773061,0.12910303,0.08381357,0.08725179,0.07275884,24.27754113347174,13.847911520850788,18.599727849306674,27.312541717657044,13.896353253803028,26.41464914092718,15.862847716725884,13.691084005889776,54.76152014938137,18.00379194991791,0.042307451391110085,0.10359615690610953,0.026762920096254268,0.0,0,2380.4712,9079.449,2301.3835,13.177585,174.6438066122071,3902141.5,9952.931,42.04186,0.997445130045948,0.0025441164090420926,1.074652141434628e-05,-0.002906023059040308,-0.1328822523355484,172502_20201121_0415.wav,Leak
10.0,0.03393547,0.016020428,0.08908889,-0.022202792,0.03736168,0.08908889,0.0016936901827146172,0.0024604021839542793,0.0,0.0107421875,0.0,139.2403469936556,49.38374035443722,135.1292714047548,1004.9415087346333,121.93786224485213,210.56075306337007,102.89436445842358,204.5654296875,344.71778284712855,110.51453063700322,335.6389547625244,3.2218568e-06,5.793288e-05,8.282425e-09,-580.2177,13.865488,-581.7666,-380.85965,-592.15155,160.16533,5.2454796,159.99332,178.30939,116.79752,58.470245,4.96451,58.494926,68.88849,-2.571647,66.12484,3.9823098,66.540184,75.29343,37.131317,43.62346,4.623325,43.973473,54.922287,14.005754,1.525558,3.8471062,1.5194839,18.696861,-12.962429,6.116925,3.2554479,6.1708784,20.274246,-2.1104345,-3.5304418,3.2137792,-3.5849333,12.00029,-12.331784,-17.189632,3.537749,-17.337168,8.501139,-26.907032,-3.9407253,3.0665917,-3.9782228,12.298045,-12.093424,-5.6942325,2.810044,-5.5977416,6.9076943,-14.005238,-7.122879,3.068273,-7.179353,8.144467,-14.521938,6.4772177,3.1691098,6.5259523,17.388416,-4.6677294,2.9549348,2.8583012,2.8767638,11.251875,-5.124301,-0.64109856,3.0033567,-0.63808274,8.14979,-10.096715,2.9087286,3.0841842,2.9419136,14.224455,-6.608467,-6.951995,3.1742442,-7.1515045,3.607731,-15.373976,-10.440038,3.2188542,-10.430312,5.577697,-19.297499,-6.4901943,3.1017358,-6.430339,4.7039022,-14.858957,-10.6897135,3.2006562,-10.697718,1.1096156,-20.023567,-0.14328526,2.5472558,0.08628067,1.0276753,0.008937699,0.8950432,0.032057576,0.75495505,0.028237747,0.883258,0.2670858,0.3154705,0.11456946,0.044888113,0.06796609,0.18520941,0.46370193,0.862559,0.77720326,0.32068077,0.1627223,0.12054718,0.06601785,0.071637325,0.061896,24.609319573618777,15.45717356702389,16.35942775255721,31.840595580606223,14.849744005436996,25.207851001280787,13.217056070796257,13.170436333439397,58.073781455121654,15.905772568650093,0.05320316465501197,0.10948410317290926,0.04065365064889095,0.0,0,307.7949,1924.4415,306.15765,0.27270967,1122.650532699869,728983.3,139.21063,3.5905411,0.9998042176691495,0.00019092807058205895,4.924444906046506e-06,0.003531578928232193,-0.11391749233007431,172502_20201122_0330.wav,Leak
10.0,0.033967346,0.01578484,0.0972241,-0.032802094,0.037304092,0.0972241,0.0015736024506960557,0.0022493739624589756,0.0009765625,0.0107421875,0.0,140.47762585582618,67.18433742072341,135.50273040839275,1326.3431439237197,116.4764880264925,213.43351218097447,160.24143637374857,204.5654296875,348.0006421615917,124.69527395775825,338.2147064907306,8.533825e-06,0.00015586446,8.1992395e-09,-576.4579,17.369228,-578.1639,-332.4394,-587.0934,153.01744,4.934045,152.8077,174.37404,112.47081,60.94358,5.343955,61.43816,69.23124,-7.372981,65.70516,4.0220466,66.12671,75.972534,34.391293,43.051414,4.450293,43.37413,53.436867,10.957734,3.0468824,3.321506,2.9497452,17.290096,-8.484479,5.3511605,2.894658,5.354621,21.018364,-2.3191164,-4.742805,3.0897088,-4.6244736,8.942884,-11.413549,-17.877468,3.5065,-18.0252,5.670802,-25.400162,-5.5272713,3.1039946,-5.674947,9.546615,-14.623436,-6.0865817,3.010574,-5.9021893,2.4637182,-16.329353,-6.811434,3.0986009,-6.992961,3.0351303,-15.292688,6.0953517,3.0600946,6.247467,14.244773,-4.4285526,3.2345507,2.8656292,3.3593454,11.488097,-4.1819916,-0.6700949,2.7561262,-0.5483122,6.6811566,-9.452887,2.1825192,2.874965,2.2337582,11.042707,-6.8482027,-6.792963,3.166718,-6.846485,1.4908597,-15.275681,-10.629948,3.2712514,-10.556405,0.22369316,-19.23744,-7.547943,2.95105,-7.60348,1.2710574,-17.36309,-11.4180975,3.0753474,-11.576334,-1.9446723,-19.936474,-0.19270954,3.2533047,0.06657813,0.9769371,0.0002948115,0.99733645,0.022937998,0.7418268,0.028313095,0.83138883,0.26811326,0.31419498,0.11372322,0.046059277,0.06990851,0.17377754,0.42539868,0.829022,0.80515003,0.38696593,0.16814317,0.116479985,0.06963636,0.064669155,0.06214858,25.217075241470795,15.653356606609183,18.191475948662784,34.104841119216054,14.888074931139434,25.265796274705306,12.63635645063123,13.257534271682848,58.489758675600044,17.877164967320635,0.037528685042533594,0.10518257430977541,0.02362164238024822,0.0,0,306.84677,1921.7847,305.26364,0.26132345,1168.1448370177493,728236.44,140.34256,5.251355,0.9998001563739904,0.00019267713893870674,7.209616892240078e-06,-0.003066596807911992,-0.007876945659518242,172502_20201122_0345.wav,Leak
10.0,0.033969145,0.015523588,0.09993419,-0.03188368,0.03717852,0.09993419,0.0015033624564965197,0.002392694633785868,0.0,0.01318359375,0.0,137.44569456890682,47.06873647182162,134.18724911528423,991.4334191841536,120.2894975909153,206.76371492531902,99.7483781855185,193.798828125,346.62215652448054,106.76338883442297,339.1237089826586,2.6507169e-06,4.82423e-05,8.1954745e-09,-578.58215,12.4288,-579.71375,-394.84998,-590.2311,153.35631,4.563241,152.95587,177.02126,116.71733,60.02924,4.9697704,60.19913,68.97183,1.9183719,65.56276,3.6265333,65.70737,76.29854,39.905586,43.26507,3.7460394,43.684994,51.240135,16.59909,2.7802303,3.4545686,2.719595,19.825905,-8.966262,5.16953,3.282797,4.995614,23.404203,-2.912045,-4.5300813,3.2967603,-4.54508,8.610236,-14.662531,-17.147573,3.5650012,-17.522474,4.153273,-26.676048,-4.543328,3.1067083,-4.689186,9.108646,-14.197153,-5.556943,2.8768272,-5.560852,3.027985,-13.615078,-6.7389946,2.9707599,-6.8535604,3.284189,-14.326909,5.9445524,2.89155,5.950988,13.444902,-2.394197,2.8733404,2.8960304,2.7127693,11.427572,-6.3602753,-0.80255115,3.086698,-0.6596508,8.547531,-10.904067,2.2187517,3.115462,2.4432662,14.487349,-6.989816,-7.011828,3.0904455,-7.0567746,5.0403976,-15.196076,-10.608614,3.072935,-10.44966,4.8005395,-19.644783,-7.055783,2.924146,-7.0205975,3.2579675,-16.826044,-10.981584,3.0495093,-10.761229,0.9895677,-19.732208,-0.16054997,2.317915,0.056113295,0.8884096,-0.000596916,0.88460696,0.01657427,0.6062193,0.028912144,0.67426467,0.26981023,0.31336233,0.119355105,0.05073916,0.06473908,0.14284702,0.3604684,0.7815848,0.8496991,0.433136,0.20378354,0.14595622,0.07536567,0.061838683,0.067565314,25.16862075175789,15.62020807444731,17.408948258951213,34.18322691396015,14.993712722910086,25.271852772359523,12.940509993725327,13.310804162943208,58.362696437064116,17.11754225934283,0.037973069929463435,0.0971849006626931,0.0285585528750441,117.45383522727273,1,304.78445,1913.4435,303.27698,0.2486888,1219.5039536481745,724849.5,125.321686,3.3714674,0.9998224946595374,0.00017286269842568968,4.650439709833962e-06,0.001645419979467988,0.14188961684703827,172502_20201122_0400.wav,Leak
10.0,0.034054868,0.01730115,0.09848694,-0.032116942,0.037949946,0.09848694,0.0024244127030162415,0.003114424684255338,0.0009765625,0.013671875,0.0,145.7710239299852,78.03864751012259,140.09229729109265,1486.6486786575078,124.73680665374978,221.42727668213456,193.75570795236027,204.5654296875,342.6652165779304,134.97124255729526,332.8153818767271,1.3742079e-05,0.00025250757,8.353167e-09,-574.5619,17.949343,-575.85016,-308.9537,-587.2197,162.93431,4.684017,163.22208,174.51657,110.961006,61.92414,5.5841007,62.31302,70.119125,-9.087721,65.79659,3.9947975,65.96834,75.74196,32.497696,41.16238,3.8545406,41.59307,51.218124,9.103113,-0.78949696,3.1553695,-0.9497373,15.470462,-9.536533,4.1709557,2.8971796,4.1873493,18.224115,-3.647149,-3.7922137,3.1311512,-4.10699,6.938964,-11.16556,-16.099205,3.3659403,-16.233143,2.523877,-23.763924,-3.0623376,3.120481,-2.9497633,10.159953,-14.218704,-4.657815,2.9952784,-4.6766777,2.7717838,-15.11215,-5.543194,2.923162,-5.5820413,3.9576824,-13.536632,8.382463,2.9614556,8.349915,17.046295,-1.0138764,5.048712,2.7915304,5.2083077,11.954603,-3.860642,0.7674719,2.943989,0.78216314,9.825042,-7.706319,3.144308,3.065627,3.0796452,11.848753,-6.4290376,-7.9404745,3.0431495,-7.794647,-0.035693765,-17.013906,-13.084268,2.7641625,-13.155337,-0.0868531,-20.833517,-9.902686,2.9332385,-10.117319,-0.14187042,-17.339283,-12.997943,3.0433652,-13.11941,-0.57868886,-22.004942,-0.22083163,3.3332174,0.09689928,0.87399024,0.017421342,0.9637633,0.034407295,0.68782544,0.03437565,0.6814326,0.26900604,0.32111943,0.10588279,0.044444762,0.07553455,0.2060069,0.50502527,0.86764777,0.7729912,0.31750643,0.15871647,0.10189747,0.06642366,0.060953323,0.050924536,24.946249668393452,15.294792356027635,18.649226539669932,31.623250052720348,14.915728193304922,24.76907226154873,13.719016670497567,13.148258856556224,58.318825300183775,18.1295963439426,0.04981302914298542,0.10446503698234752,0.038408623348342615,0.0,0,317.56372,1964.6711,315.65393,0.32312116,976.8903104451637,744224.5,252.10652,6.4791064,0.9996526113335341,0.00033863295639702414,8.702825099278124e-06,0.0030311394948512316,-0.1844029724597931,172502_20201122_0415.wav,Leak
10.0,0.07755637,0.08842227,0.48484707,-0.35802954,0.09771555,0.48484707,0.07301220816415313,0.005965908985155648,0.0732421875,0.08984375,0.03515625,811.4042649945649,51.06714274893033,808.1415095820169,1582.7425931772518,722.2177915324514,1588.0362596976508,61.40151412100856,1582.6904296875,612.8884830813455,84.21320070929478,606.4486245118085,4.219453e-05,0.0007465346,1.6617552e-09,-313.66135,12.1049385,-314.41245,-141.64745,-323.99548,324.47986,11.922284,325.3236,336.57864,139.57579,3.806547,3.5465798,4.0495977,10.973822,-36.83879,-95.24786,6.480772,-95.6186,-10.163195,-103.36406,13.8862295,2.8047976,13.818165,26.225298,5.45182,68.91552,4.186723,69.26813,75.67534,20.021378,-1.4126107,2.7240744,-1.371382,6.6327252,-8.167192,-42.48307,3.3140495,-42.803123,-11.285463,-48.51226,5.4899063,2.6711106,5.4081135,13.440737,-3.0671027,33.078213,3.3985198,33.217182,40.73878,7.78393,-6.9766107,2.7772272,-6.776613,2.6034164,-15.062819,-29.437088,3.042777,-29.518263,-5.7906475,-38.008743,3.3014276,2.647836,3.3244638,11.475168,-5.4416943,20.901365,2.9230988,20.987087,29.973867,0.84959245,-7.267648,2.8106432,-7.2710943,1.938119,-15.465963,-21.329676,2.6423962,-21.353867,-8.400553,-27.825167,3.8923826,2.640368,3.9250355,11.509866,-10.130215,16.305523,2.9510343,16.116776,24.671064,-0.33703092,-4.943562,2.7074306,-4.9792213,3.485098,-13.4027195,-14.01336,2.656718,-13.805558,2.1605916,-21.453463,-0.19609945,2.2079988,0.20105554,2.2890902,-0.012917366,0.6381297,-0.07081242,1.1878506,0.008385758,0.47710338,0.6565371,0.20300722,0.6449748,0.52001417,0.68731177,0.80058384,0.64319754,0.5605182,0.59450877,0.6913962,0.7318128,0.6930365,0.6839467,0.674017,0.59810233,20.521119700934694,18.804043765359133,13.233305496575046,14.708981751858493,10.898751161771713,12.091035379597788,12.362217691265199,65.84753331145895,15.361084492473232,12.378234118117478,-0.01629879679222676,0.03399379857702639,-0.012894811108708836,0.0,0,2105.4065,8209.146,886.7622,385.68164,2.299207723743384,2407300.0,1217530.9,60.92082,0.6641025442964922,0.335880593132154,1.6806243697428066e-05,-0.008673280477523804,0.3302965760231018,172504_20201020_0330.wav,Leak
